文献序号,DOI,收集,审核,ID,聚醇smiles,聚醇smiles,聚醇分子量（g/mol）,二异氰酸酯smiles,扩链剂1smiles,扩链剂1smilesappend,扩链剂2smiles,扩链剂2smilesappend,prepolymer,polymer-unit,聚醇投料摩尔比,异氰酸酯投料摩尔比,扩链剂1投料摩尔比,扩链剂2投料摩尔比
14,NAN,白茹,,SPU00107,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1=C(N=C=O)C=CC(N=C=O)=C1,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)Nc1ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc2ccc(NC(=O)OC)c(C)c2)cc1C,COC(=O)Nc1ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc2ccc(NC(=O)OCCSSCCOC(=O)Nc3ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc4ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc5ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc6ccc(NC(=O)OCCSSCCOC(=O)Nc7ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc8ccc(NC(=O)OC)c(C)c8)cc7C)c(C)c6)cc5C)c(C)c4)cc3C)c(C)c2)cc1C,0.5,0.166666667,0.333333333,0
14,NAN,白茹,,SPU00108,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1=C(N=C=O)C=CC(N=C=O)=C1,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)Nc1ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc2ccc(NC(=O)OC)c(C)c2)cc1C,COC(=O)Nc1ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc2ccc(NC(=O)OCCSSCCOC(=O)Nc3ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc4ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc5ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc6ccc(NC(=O)OCCSSCCOC(=O)Nc7ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc8ccc(NC(=O)OC)c(C)c8)cc7C)c(C)c6)cc5C)c(C)c4)cc3C)c(C)c2)cc1C,0.5,0.166666667,0.333333333,0
14,NAN,白茹,,SPU00109,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCCSSCCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC9CCC(CC%10CCC(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCSSCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC%15CCC(CC%16CCC(NC(=O)OC)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,0.5,0.166666667,0.333333333,0
14,NAN,白茹,,SPU00110,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,O=C=NC1CCC(CC1)CC2CCC(CC2)N=C=O,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)NC1CCC(CC2CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC3CCC(CC4CCC(NC(=O)OC)CC4)CC3)CC2)CC1,COC(=O)NC1CCC(CC2CCC(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NC3CCC(CC4CCC(NC(=O)OCCSSCCOC(=O)NC5CCC(CC6CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC7CCC(CC8CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC9CCC(CC%10CCC(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NC%11CCC(CC%12CCC(NC(=O)OCCSSCCOC(=O)NC%13CCC(CC%14CCC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC%15CCC(CC%16CCC(NC(=O)OC)CC%16)CC%15)CC%14)CC%13)CC%12)CC%11)CC%10)CC9)CC8)CC7)CC6)CC5)CC4)CC3)CC2)CC1,0.5,0.166666667,0.333333333,0
14,NAN,白茹,,SPU00111,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC2(C)CC(NC(=O)OCCSSCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC4(C)CC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC6(C)CC(NC(=O)OCCSSCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.5,0.166666667,0.333333333,0
14,NAN,白茹,,SPU00112,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC2(C)CC(NC(=O)OCCSSCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC4(C)CC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC6(C)CC(NC(=O)OCCSSCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.5,0.166666667,0.333333333,0
14,NAN,白茹,,SPU00113,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC2(C)CC(NC(=O)OCCSSCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC4(C)CC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC6(C)CC(NC(=O)OCCSSCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.5,0.2,0.3,0
14,NAN,白茹,,SPU00114,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC2(C)CC(NC(=O)OCCSSCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC4(C)CC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC6(C)CC(NC(=O)OCCSSCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.5,0.2,0.3,0
14,NAN,白茹,,SPU00115,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC2(C)CC(NC(=O)OCCSSCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC4(C)CC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC6(C)CC(NC(=O)OCCSSCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.5,0.25,0.25,0
14,NAN,白茹,,SPU00116,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1(C)CC(C)(CN=C=O)CC(N=C=O)C1,[Re]CCSSCC[Re],OCCSSCCO,[Re]CCSSCC[Re],OCCSSCCO,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC2(C)CC(NC(=O)OC)CC(C)(C)C2)C1,COC(=O)NC1CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC2(C)CC(NC(=O)OCCSSCCOC(=O)NC3CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC4(C)CC(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NC5CC(C)(C)CC(C)(CNC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)NCC6(C)CC(NC(=O)OCCSSCCOC(=O)NC7CC(C)(C)CC(C)(CNC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)NCC8(C)CC(NC(=O)OC)CC(C)(C)C8)C7)CC(C)(C)C6)C5)CC(C)(C)C4)C3)CC(C)(C)C2)C1,0.5,0.25,0.25,0
14,NAN,白茹,,SPU00117,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1=C(N=C=O)C=CC(N=C=O)=C1,[Re]CCCCCC[Re],OCCCCCCO,[Re]CCCCCC[Re],OCCCCCCO,COC(=O)Nc1ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc2ccc(NC(=O)OC)c(C)c2)cc1C,COC(=O)Nc1ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc2ccc(NC(=O)OCCCCCCOC(=O)Nc3ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc4ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc5ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc6ccc(NC(=O)OCCCCCCOC(=O)Nc7ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc8ccc(NC(=O)OC)c(C)c8)cc7C)c(C)c6)cc5C)c(C)c4)cc3C)c(C)c2)cc1C,0.5,0.166666667,0.333333333,0
14,NAN,白茹,,SPU00118,PCL,O=C(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC(OCCCCCC([Re])=O)=O)=O)=O)=O)=O)=O)CCCCC[Re],1000,CC1=C(N=C=O)C=CC(N=C=O)=C1,[Re]CCCCCC[Re],OCCCCCCO,[Re]CCCCCC[Re],OCCCCCCO,COC(=O)Nc1ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc2ccc(NC(=O)OC)c(C)c2)cc1C,COC(=O)Nc1ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc2ccc(NC(=O)OCCCCCCOC(=O)Nc3ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc4ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc5ccc(NC(=O)OC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)CCCCCOC(=O)Nc6ccc(NC(=O)OCCCCCCOC(=O)Nc7ccc(NC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OCCCCCC(=O)OC(=O)Nc8ccc(NC(=O)OC)c(C)c8)cc7C)c(C)c6)cc5C)c(C)c4)cc3C)c(C)c2)cc1C,0.5,0.166666667,0.333333333,0
