DOI,NAME,ID,Mg (wt%»òÕßat %),Al,Zn,Y,Zr,Sm,Mn,Gd,Ca,In,Bi,Li,Sn,Ce,Ga,Si,Ba,Nd,Pb,La,Ag,Er,Ge,Cd,Cu,Pr,Sr,Th,µÚ¶þÏà,ÔþÖÆÎÂ¶È ¡æ,ÔþÖÆ×ÜÑ¹ÏÂÁ¿%,¼·Ñ¹ÎÂ¶È ¡æ,¼·Ñ¹±È,¼·Ñ¹ËÙ¶È(µ¥Î»),¾ùÖÊÎÂ¶È ¡æ,¾ùÖÊÊ±¼ä h,ÍË»ðÎÂ¶È ¡æ,ÍË»ðÊ±¼ä h,¹ÌÈÜÎÂ¶È ¡æ,¹ÌÈÜÊ±¼ä h,Ê±Ð§ÎÂ¶È¡æ,Ê±Ð§Ê±¼ä h,´ã»ð ¡æ,¾§Á£³ß´ç (¦Ìm),ÎöÇâËÙÂÊ£¨mL cm?2 h?1£©,Ä¿±êµÄ¼Ó¹¤·½Ê½,Ä¿±êµÄ²âÊÔÌõ¼þ 1,·ÅµçÊ±¼ä£¨h£©,Òõ¼«´ß»¯¼Á,Ä¿±ê1£¨µçÑ¹/ V£©,Ä¿±ê2£¨ÀûÓÃÂÊ/%£©,Ä¿±ê3£¨±ÈÈÝÁ¿mAh g-1£©,Ä¿±ê4£¨±ÈÄÜÁ¿ mWh g-1£©,¼ÆËã±ÈÄÜÁ¿,Í³¼Æ,Ð£¶Ô
,ZK60,MAB00233,93.33,0,6.02,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgZn2,,,,,,,,,,,,,,,106.5,,ÖýÌ¬,10 mA cm-2,10,C/MnO2,1.1,40.98,869.56,956.52,,ËÎæ©æ©,ÁèÄþ
,ZK60,MAB00234,93.33,0,6.02,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgZn2,,,,,,,,,,,,,,,106.5,,ÖýÌ¬,20 mA cm-2,10,C/MnO2,1.04,43*,910*,950*,,ËÎæ©æ©,ÁèÄþ
,ZK60,MAB00235,93.33,0,6.02,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgZn2,,,,,,,,,,,,,,,106.5,,ÖýÌ¬,40 mA cm-2,10,C/MnO2,0.95,44.78,950.12,900*,,ËÎæ©æ©,ÁèÄþ
,ZK60,MAB00236,93.33,0,6.02,0,0.65,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,MgZn2,,,,,,,,,,,,,,,106.5,,ÖýÌ¬,80 mA cm-2,10,C/MnO2,0.61,39.69,842.11,513.68,,ËÎæ©æ©,ÁèÄþ
,Mg-3Al,MAB00237,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,2.5 mA cm-2,16,C/MnO2,1.3727,38.02,858,1177.7766,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al,MAB00238,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,5 mA cm-2,8,C/MnO2,1.2388,44.24,998,1236.3224,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al,MAB00239,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,10 mA cm-2,4,C/MnO2,1.0866,46.76,1054,1145.2764,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al,MAB00240,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,20 mA cm-2,2,C/MnO2,0.7682,41.81,943,724.4126,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al,MAB00241,97,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,30 mA cm-2,1.33,C/MnO2,0.611,35.69,805,491.855,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Zn,MAB00242,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,2.5 mA cm-2,16,C/MnO2,1.2756,40.33,900,1148.04,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Zn,MAB00243,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,5 mA cm-2,8,C/MnO2,1.1747,45.29,1012,1188.7964,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Zn,MAB00244,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,10 mA cm-2,4,C/MnO2,0.9903,61,1362,1348.7886,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Zn,MAB00245,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,20 mA cm-2,2,C/MnO2,0.6758,46.87,1047,707.5626,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Zn,MAB00246,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,30 mA cm-2,1.33,C/MnO2,0.4074,46.69,1043,424.9182,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Sn,MAB00247,96,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,2.5 mA cm-2,16,C/MnO2,1.3085,52.05,1162,1520.477,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Sn,MAB00248,96,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,5 mA cm-2,8,C/MnO2,1.2087,55.63,1242,1501.2054,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Sn,MAB00249,96,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,10 mA cm-2,4,C/MnO2,1.0501,60.43,1350,1417.635,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Sn,MAB00250,96,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,20 mA cm-2,2,C/MnO2,0.6639,46.63,1041,691.1199,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Sn,MAB00251,96,3,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,30 mA cm-2,1.33,C/MnO2,0.4938,42.51,949,468.6162,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Ga,MAB00252,96,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,2.5 mA cm-2,16,C/MnO2,1.2805,53.07,1185,1517.3925,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Ga,MAB00253,96,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,5 mA cm-2,8,C/MnO2,1.1771,60.9,1360,1600.856,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Ga,MAB00254,96,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,10 mA cm-2,4,C/MnO2,1.1033,61.61,1376,1518.1408,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Ga,MAB00255,96,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,20 mA cm-2,2,C/MnO2,0.6892,53.92,1205,830.486,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Ga,MAB00256,96,3,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,30 mA cm-2,1.33,C/MnO2,0.4007,48.67,864,346.2048,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1In,MAB00257,96,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,2.5 mA cm-2,16,C/MnO2,1.4147,42.23,943,1334.0621,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1In,MAB00258,96,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,5 mA cm-2,8,C/MnO2,1.3145,46.09,1029,1352.6205,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1In,MAB00259,96,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,10 mA cm-2,4,C/MnO2,1.1517,61.85,1382,1591.6494,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1In,MAB00260,96,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,20 mA cm-2,2,C/MnO2,0.7958,42.51,949,755.2142,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1In,MAB00261,96,3,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,30 mA cm-2,1.33,C/MnO2,0.6166,40.45,903,556.7898,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al,MAB00262,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,2.5 mA cm-2,16,C/MnO2,1.4049,30.36,700.5,984.13245,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al,MAB00263,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,5 mA cm-2,8,C/MnO2,1.3183,36.55,843.9,1112.51337,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al,MAB00264,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,10 mA cm-2,4,C/MnO2,1.159,53.61,1234.6,1430.9014,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al,MAB00265,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,20 mA cm-2,2,C/MnO2,0.918,56.79,1311.5,1203.957,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al,MAB00266,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,30 mA cm-2,1.33,C/MnO2,0.6576,71.03,1639.3,1078.00368,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al,MAB00267,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,40 mA cm-2,1,C/MnO2,0.4459,78.93,1826.5,814.43635,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al,MAB00268,91,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,50 mA cm-2,0.8,C/MnO2,0.2573,61.44,1416.4,364.43972,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1In,MAB00269,90,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,2.5 mA cm-2,16,C/MnO2,1.4172,32.24,736.6,1043.90952,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1In,MAB00270,90,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,5 mA cm-2,8,C/MnO2,1.3844,37.02,845.7,1170.78708,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1In,MAB00271,90,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,10 mA cm-2,4,C/MnO2,1.2157,54.76,1250,1519.625,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1In,MAB00272,90,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,20 mA cm-2,2,C/MnO2,0.9722,57.72,1320.1,1283.40122,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1In,MAB00273,90,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,30 mA cm-2,1.33,C/MnO2,0.7476,76.62,1749.3,1307.77668,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1In,MAB00274,90,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,40 mA cm-2,1,C/MnO2,0.4795,82.5,1886.8,904.7206,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1In,MAB00275,90,9,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,,,,,,400,24,,,,,,,,´ã»ð,50 mA cm-2,0.8,C/MnO2,0.2582,64.36,1470.6,379.70892,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1Zn,MAB00276,90,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al2Zn,,,,,,,,400,24,,,,,,,,´ã»ð,2.5 mA cm-2,16,C/MnO2,1.3668,30.17,690,943.092,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1Zn,MAB00277,90,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al2Zn,,,,,,,,400,24,,,,,,,,´ã»ð,5 mA cm-2,8,C/MnO2,1.2887,30.31,693.2,893.32684,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1Zn,MAB00278,90,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al2Zn,,,,,,,,400,24,,,,,,,,´ã»ð,10 mA cm-2,4,C/MnO2,1.0765,52.55,1201.9,1293.84535,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1Zn,MAB00279,90,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al2Zn,,,,,,,,400,24,,,,,,,,´ã»ð,20 mA cm-2,2,C/MnO2,0.7829,56.81,1300.1,1017.84829,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1Zn,MAB00280,90,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al2Zn,,,,,,,,400,24,,,,,,,,´ã»ð,30 mA cm-2,1.33,C/MnO2,0.5461,64.07,1463.4,799.16274,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1Zn,MAB00281,90,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al2Zn,,,,,,,,400,24,,,,,,,,´ã»ð,40 mA cm-2,1,C/MnO2,0.2219,69.93,1600,355.04,,ÁèÄþ,ËÎæ©æ©
,Mg¨C9Al¨C1Zn,MAB00282,90,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Al2Zn,,,,,,,,400,24,,,,,,,,´ã»ð,50 mA cm-2,0.8,C/MnO2,0.192,58.22,1329.8,255.72054,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00283,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,,,,,,,,,,,,,100,,ÖýÌ¬,10 mA cm-2,0.33,,-1.601,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00284,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,,,,,,,,,,,,,100,,ÖýÌ¬,100 mA cm-2,0.33,,-1.446,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00285,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,,,,,,,,,,,,,100,,ÖýÌ¬,200 mA cm-2,0.33,,-1.256,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00286,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,,,,,,,,,,¼·Ñ¹,10 mA cm-2,0.33,,-1.683,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00287,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,,,,,,,,,,¼·Ñ¹,100 mA cm-2,0.33,,-1.637,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00288,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,,,,,,,,,,¼·Ñ¹,200 mA cm-2,0.33,,-1.474,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00289,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,200,4,,,,,,20,,¼·Ñ¹ÍË»ð,10 mA cm-2,0.33,,-1.726,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00290,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,200,4,,,,,,20,,¼·Ñ¹ÍË»ð,100 mA cm-2,0.33,,-1.694,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00291,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,200,4,,,,,,20,,¼·Ñ¹ÍË»ð,200 mA cm-2,0.33,,-1.514,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00292,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,250,4,,,,,,50,,¼·Ñ¹ÍË»ð,10 mA cm-2,0.33,,-1.649,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00293,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,250,4,,,,,,50,,¼·Ñ¹ÍË»ð,100 mA cm-2,0.33,,-1.584,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00294,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,250,4,,,,,,50,,¼·Ñ¹ÍË»ð,200 mA cm-2,0.33,,-1.418,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00295,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,300,4,,,,,,150,,¼·Ñ¹ÍË»ð,10 mA cm-2,0.33,,-1.623,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00296,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,300,4,,,,,,150,,¼·Ñ¹ÍË»ð,100 mA cm-2,0.33,,-1.553,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn-1In,MAB00297,92,6,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12¡¢Mg2Sn,,,350,47.5:1,,400,72,300,4,,,,,,150,,¼·Ñ¹ÍË»ð,200 mA cm-2,0.33,,-1.361,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Zn,MAB00298,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,10 mA cm-2,0.33,,-1.55,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Zn,MAB00299,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,100 mA cm-2,0.33,,-1.386,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-3Al-1Zn,MAB00300,96,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,200 mA cm-2,0.33,,-1.037,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn,MAB00301,93,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,10 mA cm-2,0.33,,-1.698,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn,MAB00302,93,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,100 mA cm-2,0.33,,-1.658,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1Sn,MAB00303,93,6,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,200 mA cm-2,0.33,,-1.413,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1In,MAB00304,93,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,10 mA cm-2,0.33,,-1.672,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1In,MAB00305,93,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,100 mA cm-2,0.33,,-1.458,,,,,ÁèÄþ,ËÎæ©æ©
,Mg-6Al-1In,MAB00306,93,6,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Mg17Al12,,,350,47.5:1,,400,72,200,4,,,,,,,,¼·Ñ¹ÍË»ð,200 mA cm-2,0.33,,-1.243,,,,,ÁèÄþ,ËÎæ©æ©
,Mg¨C2Sn¨C1Zn¨C1Ag,MAB00307,96,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mg2Sn,,,300,36:01:00,0.1m ms?1,,,,,,,,,,14.56,,¼·Ñ¹,10 mA cm-2,5,C/MnO2,-1.626,51.77,,,,ÁèÄþ,ËÎæ©æ©
,Mg¨C2Sn¨C1Zn¨C1Ag,MAB00308,96,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mg2Sn,,,300,36:01:00,0.1m ms?1,,,,,,,,,,14.56,,¼·Ñ¹,50 mA cm-2,0.17,C/MnO2,-1.589,,,,,ÁèÄþ,ËÎæ©æ©
,Mg¨C2Sn¨C1Zn¨C1Ag,MAB00309,96,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,Mg2Sn,,,300,36:01:00,0.1m ms?1,,,,,,,,,,14.56,,¼·Ñ¹,80 mA cm-2,0.17,C/MnO2,-1.573,,,,,ÁèÄþ,ËÎæ©æ©
