ID,Name,Mg,Al,Zn,Y,Zr,Ca,Mn,Li,Sn,Nd,Gd,La,Si,Sm,Ce,Er,Cu,Dy,Sr,Sc,Co,Yb,Te,Bi,Sb,Ho,Be,Rm,¦ÄRm,W,W,I2,¦ÄI2,Rc,¦ÄRc,ab XP,¦Äab XP,AW,¦ÄAW,AN,¦ÄAN,Tb,¦ÄTb,Eea,¦ÄEea,I1,¦ÄI1,XP,¦ÄXP,Hf,¦ÄHf,Cm,¦ÄCm,fp,fd,VEC,¦ÄVEC,K,¦ÄK,Tm,¦ÄTm,Vm,Sf,density,Hmix,1/¦¸,XRD,µÚ¶þÏà,¾§Á£³ß´ç£¨¦Ìm£©,ÔþÖÆÖÖÀà,ÔþÖÆÎÂ¶È¡æ,ÔþÖÆ´ÎÊý,ÔþÖÆ×ÜÑ¹ÏÂÁ¿ %,¼·Ñ¹ÎÂ¶È¡æ,¼·Ñ¹±È,¼·Ñ¹ËÙ¶È,À­ÉìËÙÂÊ,Ó¦±äËÙÂÊ,¾ùÔÈ»¯ÎÂ¶È¡æ,¾ùÔÈ»¯Ê±¼äh,ÍË»ðÎÂ¶È¡æ,ÍË»ðÊ±¼äh,¹ÌÈÜÎÂ¶È¡æ,¹ÌÈÜÊ±¼äh,Ê±Ð§ÎÂ¶È¡æ,Ê±Ð§Ê±¼äh,´ã»ð¡æ,ÊÇ·ñË®´ã,Ó²¶È ¼Ó¹¤·½Ê½,Ó²¶È,YS¼Ó¹¤·½Ê½,YS²âÊÔÎÂ¶È,Çü·þÇ¿¶È£¨YS£©MPa,UST¼Ó¹¤·½Ê½,UST²âÊÔÎÂ¶È,¿¹À­Ç¿¶È£¨UTS£©MPa,Éì³¤ÂÊ¼Ó¹¤·½Ê½,Éì³¤ÂÊ²âÊÔÎÂ¶È,Éì³¤ÂÊ(Elong)%
MM00492,Mg-4Y-2Nd-1Gd-0.4Zr,93.4,,0,3.4,0.4,0,0,0,0,1.9,0.9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160339578,0.013285261,3.655118266,0.023335985,14.98729035,0.026035015,0.141801185,0.045019904,3.741201329,0.019279375,25.61243121,0.425261663,12.53407617,0.352063418,1398.762553,0.203932492,-0.387694857,0.252816844,7.621547162,0.025887396,1.308406128,0.010603727,8.73676738,0.057352248,24.91235523,0.020651228,0,0.008369701,2.016880689,0.068058363,187.2718726,0.115143929,935.3158248,0.107520218,0.017273011,0.009340981,1820006.929,-0.318559785,0.00042086,¦Á-Mg£¬Mg24Y5,,80.072,,,,,,,,1,,,,,,540,8,,,1,,,,ÖýÔì,ÊÒÎÂ,101.875,ÖýÔì,ÊÒÎÂ,198.23,ÖýÔì,ÊÒÎÂ,10.974
MM00493,Mg-2Y-0.6Nd-0.6Zr,96.8,,0,2,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160216959,0.009393954,3.656839904,0.013002522,15.01230779,0.017378846,0.14139231,0.030761528,3.745906104,0.012920204,24.90069439,0.270162522,12.24681902,0.226479309,1383.14931,0.162156134,-0.393733939,0.175131111,7.634157773,0.017371631,1.309352526,0.006638069,8.733611605,0.061674695,24.88178179,0.006039999,0,0.004932022,2.009912935,0.056924094,188.5782235,0.082544758,930.4178967,0.088424718,0.017228672,0.009386762,1775589.105,-0.118599749,0.000279232,,,85,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,25,64,ÖýÌ¬,25,150,ÖýÌ¬,25,17
MM00494,Mg-2Y-0.6Nd-0.6Zr,96.8,,0,2,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160216959,0.009393954,3.656839904,0.013002522,15.01230779,0.017378846,0.14139231,0.030761528,3.745906104,0.012920204,24.90069439,0.270162522,12.24681902,0.226479309,1383.14931,0.162156134,-0.393733939,0.175131111,7.634157773,0.017371631,1.309352526,0.006638069,8.733611605,0.061674695,24.88178179,0.006039999,0,0.004932022,2.009912935,0.056924094,188.5782235,0.082544758,930.4178967,0.088424718,0.017228672,0.009386762,1775589.105,-0.118599749,0.000279232,,,22,ÈÈÔþ,400,,,,,,,,450,6,,,,,,,,,,,ÈÈÔþ,25,216,ÈÈÔþ,25,246,ÈÈÔþ,25,3.75
MM00495,Mg-2Y-0.6Nd-0.6Zr,96.8,,0,2,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160216959,0.009393954,3.656839904,0.013002522,15.01230779,0.017378846,0.14139231,0.030761528,3.745906104,0.012920204,24.90069439,0.270162522,12.24681902,0.226479309,1383.14931,0.162156134,-0.393733939,0.175131111,7.634157773,0.017371631,1.309352526,0.006638069,8.733611605,0.061674695,24.88178179,0.006039999,0,0.004932022,2.009912935,0.056924094,188.5782235,0.082544758,930.4178967,0.088424718,0.017228672,0.009386762,1775589.105,-0.118599749,0.000279232,,,,ÈÈÔþ,400,,,300?C-1passµÈ¾¶½Ç¼·Ñ¹,,,,,450,6,,,,,,,,,,,,,,#N/A,#N/A,175,#N/A,#N/A,4
MM00496,Mg-2Y-0.6Nd-0.6Zr,96.8,,0,2,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160216959,0.009393954,3.656839904,0.013002522,15.01230779,0.017378846,0.14139231,0.030761528,3.745906104,0.012920204,24.90069439,0.270162522,12.24681902,0.226479309,1383.14931,0.162156134,-0.393733939,0.175131111,7.634157773,0.017371631,1.309352526,0.006638069,8.733611605,0.061674695,24.88178179,0.006039999,0,0.004932022,2.009912935,0.056924094,188.5782235,0.082544758,930.4178967,0.088424718,0.017228672,0.009386762,1775589.105,-0.118599749,0.000279232,,,,ÈÈÔþ,400,,,320C-1passµÈ¾¶½Ç¼·Ñ¹,,,,,450,6,,,,,,,,,,,,,,#N/A,#N/A,213,#N/A,#N/A,9.5
MM00497,Mg-2Y-0.6Nd-0.6Zr,96.8,,0,2,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160216959,0.009393954,3.656839904,0.013002522,15.01230779,0.017378846,0.14139231,0.030761528,3.745906104,0.012920204,24.90069439,0.270162522,12.24681902,0.226479309,1383.14931,0.162156134,-0.393733939,0.175131111,7.634157773,0.017371631,1.309352526,0.006638069,8.733611605,0.061674695,24.88178179,0.006039999,0,0.004932022,2.009912935,0.056924094,188.5782235,0.082544758,930.4178967,0.088424718,0.017228672,0.009386762,1775589.105,-0.118599749,0.000279232,,,,ÈÈÔþ,400,,,340C-1passµÈ¾¶½Ç¼·Ñ¹,,,,,450,6,,,,,,,,,,,,,,#N/A,#N/A,225,#N/A,#N/A,10.5
MM00498,Mg-2Y-0.6Nd-0.6Zr,96.8,,0,2,0.6,0,0,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160216959,0.009393954,3.656839904,0.013002522,15.01230779,0.017378846,0.14139231,0.030761528,3.745906104,0.012920204,24.90069439,0.270162522,12.24681902,0.226479309,1383.14931,0.162156134,-0.393733939,0.175131111,7.634157773,0.017371631,1.309352526,0.006638069,8.733611605,0.061674695,24.88178179,0.006039999,0,0.004932022,2.009912935,0.056924094,188.5782235,0.082544758,930.4178967,0.088424718,0.017228672,0.009386762,1775589.105,-0.118599749,0.000279232,,,,ÈÈÔþ,400,,,360?C-1passµÈ¾¶½Ç¼·Ñ¹,,,,,450,6,,,,,,,,,,,,,,#N/A,#N/A,219,#N/A,#N/A,8
MM00499,Mg-5Y-0.6Zr-0.5Nd,93.89,,0,4.98,0.64,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160390257,0.014869924,3.652140042,0.019139715,14.98848176,0.024232946,0.141811077,0.043893224,3.741172338,0.018711439,25.4490596,0.348397396,12.47637777,0.295113161,1402.808838,0.218631213,-0.387651498,0.243674185,7.622031674,0.02423829,1.308605777,0.009016641,8.759066335,0.069704023,24.89578576,0.008501924,0,0.009258729,2.018690508,0.073328293,187.086134,0.118779745,938.112259,0.123526526,0.017291803,0.009336906,1808256.521,-0.313633312,0.000424399,¦Á-Mg£¬Mg24Y5,,7.7,ÈÈÔþ,400,,0.6,400,11.5,,,1¡Á10-3s-1,500,10,,,,,,,,,,,ÔþÖÆ,25,233,ÔþÖÆ,25,326,ÔþÖÆ,25,17.4
MM00500,Mg-5Y-0.6Zr-0.5Nd,93.89,,0,4.98,0.64,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160390257,0.014869924,3.652140042,0.019139715,14.98848176,0.024232946,0.141811077,0.043893224,3.741172338,0.018711439,25.4490596,0.348397396,12.47637777,0.295113161,1402.808838,0.218631213,-0.387651498,0.243674185,7.622031674,0.02423829,1.308605777,0.009016641,8.759066335,0.069704023,24.89578576,0.008501924,0,0.009258729,2.018690508,0.073328293,187.086134,0.118779745,938.112259,0.123526526,0.017291803,0.009336906,1808256.521,-0.313633312,0.000424399,¦Á-Mg£¬Mg24Y5,,7.59,,,,,400,11.5,,,1¡Á10-3s-1,500,10,200,1,,,,,,,,,¼·Ñ¹,25,213,¼·Ñ¹,25,319,¼·Ñ¹,25,23
MM00501,Mg-5Y-0.6Zr-0.5Nd,93.89,,0,4.98,0.64,0,0,0,0,0.49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160390257,0.014869924,3.652140042,0.019139715,14.98848176,0.024232946,0.141811077,0.043893224,3.741172338,0.018711439,25.4490596,0.348397396,12.47637777,0.295113161,1402.808838,0.218631213,-0.387651498,0.243674185,7.622031674,0.02423829,1.308605777,0.009016641,8.759066335,0.069704023,24.89578576,0.008501924,0,0.009258729,2.018690508,0.073328293,187.086134,0.118779745,938.112259,0.123526526,0.017291803,0.009336906,1808256.521,-0.313633312,0.000424399,¦Á-Mg£¬Mg24Y5,,3.73,,,,,400,11.5,,,1¡Á10-3s-1,500,10,400,0.33,,,,,,,,,¼·Ñ¹,25,204,¼·Ñ¹,25,308,¼·Ñ¹,25,21
MM00502,Mg-5Y-0.6Zr-1Nd,93.17,,0,5.08,0.74,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16040147,0.015075186,3.651509393,0.019971475,14.98293253,0.026035257,0.141895057,0.046310294,3.740234109,0.019875334,25.60412395,0.379583917,12.53922165,0.320327917,1406.487714,0.227767366,-0.3862916,0.259639526,7.619233116,0.025994079,1.308420057,0.009925378,8.762179202,0.074103614,24.89894753,0.009150494,0,0.010183619,2.020576784,0.077160206,186.811996,0.124308972,939.1391401,0.1270542,0.01729576,0.009330012,1818197.168,-0.336687846,0.000413424,¦Á-Mg£¬Mg24Y5£¬¦Â(Mg14Nd2Y),,7.7,ÈÈÔþ,400,,0.6,400,11.5,,,1¡Á10-3s-1,500,10,,,,,,,,,,,ÔþÖÆ,25,278,ÔþÖÆ,25,336,ÔþÖÆ,25,16.3
MM00503,Mg-5Y-0.6Zr-1Nd,93.17,,0,5.08,0.74,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16040147,0.015075186,3.651509393,0.019971475,14.98293253,0.026035257,0.141895057,0.046310294,3.740234109,0.019875334,25.60412395,0.379583917,12.53922165,0.320327917,1406.487714,0.227767366,-0.3862916,0.259639526,7.619233116,0.025994079,1.308420057,0.009925378,8.762179202,0.074103614,24.89894753,0.009150494,0,0.010183619,2.020576784,0.077160206,186.811996,0.124308972,939.1391401,0.1270542,0.01729576,0.009330012,1818197.168,-0.336687846,0.000413424,¦Á-Mg£¬Mg24Y5£¬¦Â(Mg14Nd2Y),,7.59,,,,,400,11.5,,,1¡Á10-3s-1,500,10,200,1,,,,,,,,,¼·Ñ¹,25,267,¼·Ñ¹,25,317,¼·Ñ¹,25,20.3
MM00504,Mg-5Y-0.6Zr-1Nd,93.17,,0,5.08,0.74,0,0,0,0,1.01,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16040147,0.015075186,3.651509393,0.019971475,14.98293253,0.026035257,0.141895057,0.046310294,3.740234109,0.019875334,25.60412395,0.379583917,12.53922165,0.320327917,1406.487714,0.227767366,-0.3862916,0.259639526,7.619233116,0.025994079,1.308420057,0.009925378,8.762179202,0.074103614,24.89894753,0.009150494,0,0.010183619,2.020576784,0.077160206,186.811996,0.124308972,939.1391401,0.1270542,0.01729576,0.009330012,1818197.168,-0.336687846,0.000413424,¦Á-Mg£¬Mg24Y5£¬¦Â(Mg14Nd2Y),,3.73,,,,,400,11.5,,,1¡Á10-3s-1,500,10,400,0.33,,,,,,,,,¼·Ñ¹,25,259,¼·Ñ¹,25,314,¼·Ñ¹,25,20
MM00505,Mg-7.44Y-0.84Nd-0.59Zr,91.13,,0,7.44,0.59,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16054366,0.018286016,3.647537008,0.023485901,14.96484764,0.02985792,0.142214392,0.053630793,3.73649241,0.023199657,26.00503256,0.416379739,12.70736176,0.353443211,1420.699689,0.25570973,-0.381831693,0.298342487,7.6100531,0.02981937,1.307817598,0.011236452,8.77702184,0.073046156,24.90988135,0.010534641,0,0.013145054,2.026640297,0.084453096,185.6922888,0.145001621,944.8066536,0.145449328,0.017347581,0.009289754,1841408.292,-0.503915552,0.000499165,¦Á-Mg£¬Mg24Y5£¬Mg41Nd5,,,,,,,480,17,15,2,,537,16,,,,,225,12,,,,,¼·Ñ¹,#N/A,266,¼·Ñ¹,#N/A,365,¼·Ñ¹,#N/A,8.8
MM00506,Mg-7.44Y-0.84Nd-0.59Zr,91.13,,0,7.44,0.59,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16054366,0.018286016,3.647537008,0.023485901,14.96484764,0.02985792,0.142214392,0.053630793,3.73649241,0.023199657,26.00503256,0.416379739,12.70736176,0.353443211,1420.699689,0.25570973,-0.381831693,0.298342487,7.6100531,0.02981937,1.307817598,0.011236452,8.77702184,0.073046156,24.90988135,0.010534641,0,0.013145054,2.026640297,0.084453096,185.6922888,0.145001621,944.8066536,0.145449328,0.017347581,0.009289754,1841408.292,-0.503915552,0.000499165,¦Á-Mg£¬Mg24Y5£¬Mg41Nd5,,15,,,,,480,17,15,2,,,,,,,,,,,,,,¼·Ñ¹,#N/A,219,¼·Ñ¹,#N/A,297,¼·Ñ¹,#N/A,15.4
MM00507,Mg-7.44Y-0.84Nd-0.59Zr,91.13,,0,7.44,0.59,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16054366,0.018286016,3.647537008,0.023485901,14.96484764,0.02985792,0.142214392,0.053630793,3.73649241,0.023199657,26.00503256,0.416379739,12.70736176,0.353443211,1420.699689,0.25570973,-0.381831693,0.298342487,7.6100531,0.02981937,1.307817598,0.011236452,8.77702184,0.073046156,24.90988135,0.010534641,0,0.013145054,2.026640297,0.084453096,185.6922888,0.145001621,944.8066536,0.145449328,0.017347581,0.009289754,1841408.292,-0.503915552,0.000499165,¦Á-Mg£¬Mg24Y5£¬Mg41Nd5,,,,,,,480,17,15,2,,537,16,,,,,,,,,,,¼·Ñ¹,#N/A,144,¼·Ñ¹,#N/A,181,¼·Ñ¹,#N/A,5.5
MM00508,Mg-7.44Y-0.84Nd-0.59Zr,91.13,,0,7.44,0.59,0,0,0,0,0.84,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.16054366,0.018286016,3.647537008,0.023485901,14.96484764,0.02985792,0.142214392,0.053630793,3.73649241,0.023199657,26.00503256,0.416379739,12.70736176,0.353443211,1420.699689,0.25570973,-0.381831693,0.298342487,7.6100531,0.02981937,1.307817598,0.011236452,8.77702184,0.073046156,24.90988135,0.010534641,0,0.013145054,2.026640297,0.084453096,185.6922888,0.145001621,944.8066536,0.145449328,0.017347581,0.009289754,1841408.292,-0.503915552,0.000499165,¦Á-Mg£¬Mg24Y5£¬Mg41Nd5,,270,,,,,,,,2,,,,,,,,,,,,,,ÖýÌ¬,#N/A,134,ÖýÌ¬,#N/A,156,ÖýÌ¬,#N/A,2.1
MM00509,Mg-5Sc-0.5Y,95.2245,,0,0.5535,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.222,0,0,0,0,0,0,0,0.160224636,0.006192438,3.655392611,0.008919454,14.9789003,0.023679559,0.141753744,0.033691283,3.73954932,0.017547019,24.88777185,0.161194463,12.25219319,0.140401122,1407.163276,0.196803882,-0.385161131,0.241267775,7.618453999,0.022680586,1.311029209,0.006378241,8.87480755,0.124778069,24.88678954,0.004731222,0,0.012307925,2.024922596,0.076985291,185.6650177,0.146042944,945.3327914,0.146777021,0.01722844,0.009388025,1775376.062,-0.309602487,0.000321759,¦Á-Mg,,170,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,"39.7(49N,15s)",ÖýÌ¬,25,71,,,,ÖýÌ¬,25,13.1
MM00510,Mg-5Sc-1Y,94.529,,0,1.268,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.203,0,0,0,0,0,0,0,0.160265282,0.008344636,3.654259363,0.011232548,14.97319821,0.025087529,0.141853159,0.036975232,3.738411805,0.018756226,25.01853924,0.197264884,12.30685387,0.170475535,1411.745327,0.208431817,-0.383723816,0.255414443,7.615556715,0.024146049,1.310848372,0.007101545,8.880382877,0.125391648,24.89015384,0.00558291,0,0.01329995,2.026958447,0.079903956,185.3127985,0.151959312,947.1164527,0.152028824,0.01724324,0.009376231,1783187.718,-0.356110663,0.000336136,¦Á-Mg,,130,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,"44.8(49N,15s)",ÖýÌ¬,25,83,,,,ÖýÌ¬,25,13.3
MM00511,Mg-5Sc-2Y,94.003,,0,1.901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.096,0,0,0,0,0,0,0,0.160299548,0.00985749,3.653328905,0.012915112,14.96925166,0.026071086,0.141927094,0.039413452,3.737606014,0.019622979,25.12478182,0.223420047,12.35107411,0.19240496,1414.945684,0.216597393,-0.382741599,0.265189642,7.613524754,0.025185599,1.310661078,0.007641436,8.881613416,0.124671169,24.89282567,0.006217661,0,0.013934966,2.028263787,0.081708066,185.0874733,0.155628114,948.2524508,0.155224755,0.017255786,0.009366296,1789471.777,-0.391732039,0.000348936,¦Á-Mg,,100,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,"52.1(49N,15s)",ÖýÌ¬,25,95,,,,ÖýÌ¬,25,13.9
MM00512,Mg-5Sc-3Y,93.294,,0,2.704,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.002,0,0,0,0,0,0,0,0.160344424,0.011507636,3.65209803,0.014804224,14.96365813,0.027370102,0.1420288,0.042424991,3.73647507,0.020744131,25.26589703,0.252617575,12.4099059,0.217056558,1419.46417,0.227173627,-0.381341913,0.27837792,7.610660862,0.026542497,1.310432994,0.008299496,8.884938375,0.124336319,24.89640601,0.006954907,0,0.014863863,2.030176261,0.084264641,184.757015,0.160876562,949.9217823,0.159777373,0.017272183,0.009353337,1797831.671,-0.439926895,0.000365327,¦Á-Mg,,85,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,"51.9(49N,15s)",ÖýÌ¬,25,107,,,,ÖýÌ¬,25,15.7
MM00513,Mg-5Sc-3.5Y,92.529,,0,3.483,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.988,0,0,0,0,0,0,0,0.160390296,0.012926969,3.650817464,0.016469028,14.95716721,0.028749243,0.142141636,0.045354721,3.735181387,0.021901701,25.41373653,0.278056197,12.47171495,0.238687769,1424.678223,0.238111195,-0.379704946,0.292785587,7.607364494,0.027960501,1.310231161,0.00893175,8.891455056,0.125102697,24.90021352,0.007624987,0,0.015990383,2.032500462,0.087244789,184.3548758,0.167070999,951.9585691,0.165119329,0.01728888,0.00934017,1806621.994,-0.492023269,0.000380564,¦Á-Mg,,70,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,"60.6(49N,15s)",ÖýÌ¬,25,109,,,,ÖýÌ¬,25,12.2
MM00514,Mg-5Y-0.6Zr,94.52,,0,4.95,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160383583,0.014772932,3.652607406,0.018437289,14.99320324,0.022550095,0.14174061,0.041733592,3.741945588,0.017671857,25.31390189,0.316983936,12.42171749,0.270015656,1399.66322,0.210158696,-0.388820746,0.228930746,7.624413616,0.022603309,1.308760955,0.008129998,8.756143456,0.064815658,24.89313223,0.007898255,0,0.008445762,2.017035402,0.06956198,187.3161319,0.113954667,937.2685357,0.120480731,0.01728949,0.009342193,1799504.402,-0.297497139,0.000448602,¦Á-Mg£¬Mg24Y5,,7.7,ÈÈÔþ,400,,0.6,400,11.5,,,1¡Á10-3s-1,500,10,,,,,,,,,,,ÔþÖÆ,25,267,ÔþÖÆ,25,317,ÔþÖÆ,25,18.5
MM00515,Mg-5Y-0.6Zr,94.52,,0,4.95,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160383583,0.014772932,3.652607406,0.018437289,14.99320324,0.022550095,0.14174061,0.041733592,3.741945588,0.017671857,25.31390189,0.316983936,12.42171749,0.270015656,1399.66322,0.210158696,-0.388820746,0.228930746,7.624413616,0.022603309,1.308760955,0.008129998,8.756143456,0.064815658,24.89313223,0.007898255,0,0.008445762,2.017035402,0.06956198,187.3161319,0.113954667,937.2685357,0.120480731,0.01728949,0.009342193,1799504.402,-0.297497139,0.000448602,¦Á-Mg£¬Mg24Y5,,7.59,,,,,400,11.5,,,1¡Á10-3s-1,500,10,200,1,,,,,,,,,¼·Ñ¹,25,253,¼·Ñ¹,25,302,¼·Ñ¹,25,21
MM00516,Mg-5Y-0.6Zr,94.52,,0,4.95,0.53,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160383583,0.014772932,3.652607406,0.018437289,14.99320324,0.022550095,0.14174061,0.041733592,3.741945588,0.017671857,25.31390189,0.316983936,12.42171749,0.270015656,1399.66322,0.210158696,-0.388820746,0.228930746,7.624413616,0.022603309,1.308760955,0.008129998,8.756143456,0.064815658,24.89313223,0.007898255,0,0.008445762,2.017035402,0.06956198,187.3161319,0.113954667,937.2685357,0.120480731,0.01728949,0.009342193,1799504.402,-0.297497139,0.000448602,¦Á-Mg£¬Mg24Y5,,3.73,,,,,400,11.5,,,1¡Á10-3s-1,500,10,400,0.33,,,,,,,,,¼·Ñ¹,25,239,¼·Ñ¹,25,285,¼·Ñ¹,25,22.3
MM00517,Mg-6Y £¨at%£©,81,,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161311259,0.029652088,3.626253491,0.036749697,14.86642878,0.044910314,0.14395282,0.081002757,3.716253491,0.035859695,28.19795213,0.545185831,13.62706385,0.471503988,1498.889962,0.358014562,-0.357395032,0.470754846,7.560066924,0.044886711,1.304576454,0.016417116,8.862706385,0.072497211,24.96909456,0.015830358,0,0.029249501,2.060261624,0.115505197,179.574739,0.229258136,975.9391826,0.213601967,0.017627328,0.009081208,1966471.77,-1.359123856,0.000735679,¦Á-Mg£¬Y£¬¦Â-Mg24Y5,,36,,,,,,,,,,,,,,,,,,,,,,,,,ÖýÌ¬,#N/A,178.4,,,
MM00518,Mg-6Y£¨at%£©,81,,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161311259,0.029652088,3.626253491,0.036749697,14.86642878,0.044910314,0.14395282,0.081002757,3.716253491,0.035859695,28.19795213,0.545185831,13.62706385,0.471503988,1498.889962,0.358014562,-0.357395032,0.470754846,7.560066924,0.044886711,1.304576454,0.016417116,8.862706385,0.072497211,24.96909456,0.015830358,0,0.029249501,2.060261624,0.115505197,179.574739,0.229258136,975.9391826,0.213601967,0.017627328,0.009081208,1966471.77,-1.359123856,0.000735679,¦Á-Mg£¬Y£¬¦Â-Mg24Y5,,,,,,,420,15,1,,,,,,,,,,,,,,,,,,¼·Ñ¹,#N/A,306,,,
MM00519,Mg-5Y (½¦Éä³Á»ý±¡Ä¤),94.3,,0,5.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160426743,0.01584403,3.650896705,0.019397013,14.98989217,0.023668826,0.141796538,0.043699536,3.740896705,0.018930352,25.35514394,0.322194798,12.43890887,0.274490836,1399.657019,0.20373765,-0.38850709,0.230126609,7.622819109,0.023656489,1.30853697,0.008697669,8.743890887,0.039048595,24.89600102,0.008436968,0,0.008062411,2.016255884,0.062719231,187.187732,0.116873243,937.3901546,0.118176219,0.01730522,0.00932791,1800809.257,-0.383799131,0.000592715,Mg(0002)£¬Mg24Y5£¨220£©£¬Mg24Y5£¨321£©£¬Mg24Y5£¨550£©,,,,,,,,,,,,,,,,,,,,,,,,½¦Éä³Á»ý,22,246,½¦Éä³Á»ý,22,268,½¦Éä³Á»ý,22,20
MM00520,Mg-10Y (½¦Éä³Á»ý±¡Ä¤),89.2,,0,10.8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160743988,0.022020703,3.642058036,0.027077653,14.94561012,0.033058645,0.142569922,0.060525449,3.732058036,0.026424665,26.37476091,0.431339823,12.86505897,0.369591383,1435.248443,0.276687358,-0.377348271,0.329949067,7.600312071,0.033041363,1.30711647,0.012125456,8.786505897,0.054114969,24.92221715,0.011736884,0,0.015767029,2.032039221,0.086663808,184.4572148,0.165165871,951.2163576,0.162179012,0.017420749,0.009237127,1860924.387,-0.744305024,0.000663904,,,,,,,,,,,,,,,,,,,,,,,,,½¦Éä³Á»ý,22,292,½¦Éä³Á»ý,22,319,½¦Éä³Á»ý,22,14
MM00521,Mg-20Y (½¦Éä³Á»ý±¡Ä¤),80.4,,0,19.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.161355861,0.03014909,3.625010835,0.037388807,14.86020303,0.045694823,0.144061552,0.082321047,3.715010835,0.036483025,28.34130319,0.551672468,13.68697759,0.477440331,1503.893869,0.362904415,-0.355826179,0.480888521,7.556902591,0.045670798,1.304376741,0.016699457,8.868697759,0.073682916,24.97278036,0.016097767,0,0.030293933,2.062480651,0.117347276,179.1908473,0.233664736,977.8830507,0.216810386,0.017643571,0.009069283,1974666.788,-1.405843671,0.00073979,,,,,,,,,,,,,,,,,,,,,,,,,½¦Éä³Á»ý,22,398,½¦Éä³Á»ý,22,430,½¦Éä³Á»ý,22,6
MM00522,Mg-13Y,87.15,,0,12.85,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.160878816,0.02411212,3.638301649,0.029704861,14.92679049,0.036274431,0.142898606,0.066176879,3.728301649,0.028987795,26.80809273,0.465061631,13.0461705,0.399409977,1450.37461,0.300057545,-0.372605832,0.366191248,7.590746699,0.036255443,1.306512765,0.013294348,8.80461705,0.059182252,24.93335886,0.012856627,0,0.019005328,2.038747056,0.09466182,183.2967594,0.182150141,957.0924207,0.176639743,0.017469848,0.009199338,1886234.58,-0.893897311,0.000685227,a-Mg£¬Mg24Y5£¬YH2£¬YH3,,,,,,,,,,0.1,,,,,,,,,,,,,,ÖýÌ¬,ÊÒÎÂ,122.4,ÖýÌ¬,ÊÒÎÂ,130.9,ÖýÌ¬,ÊÒÎÂ,0.6
